state,ID,Company Name,Status,Last<BR>Update
TN,17610395TN,OBION TOWN OF,Active,2019
GA,17610410GA,OCILLA CITY OF,Active,2019
OH,17610436OH,OHIO CUMBERLAND GAS CO,Active,2019
OH,17610438OH,OHIO GAS COMPANY,Active,2019
IN,17610444IN,OHIO VALLEY GAS CORP,Active,2019
OH,17639005OH,OHIO VALLEY GAS CORP,Active,2019
IN,17618300IN,OHIO VALLEY GAS INC,Inactive,2019
NY,17695208NY,OI AUBURN INC C O DUFCO INC,Active,2019
OK,17603634OK,OILTON PUBLIC WORKS AUTHORITY,Active,2019
FL,17610469FL,OKALOOSA GAS DISTRICT,Active,2019
OK,17617342OK,OKLAHOMA NATURAL GAS CO,Active,2019
NM,17670801NM,OKTEX PIPELINE COMPANY,Active,2019
OK,17611150OK,OKTEX PIPELINE COMPANY,Active,2019
TX,17671200TX,OKTEX PIPELINE COMPANY,Active,2019
MS,17610490MS,OLIVE BRANCH CITY OF,Active,2019
TN,17610489TN,OLIVE BRANCH CITY OF,Inactive,2019
KY,17610491KY,OLIVE HILL CITY OF,Active,2019
TX,17648902TX,OMIMEX PETROLEUM INC,Inactive,2019
TX,17674419TX,ONALASKA WATER AND GAS SUPPLY CORP,Active,2019
TX,17679923TX,ONEGAS PIPELINE CO,Active,2019
OK,17603360OK,ONEOK FIELD SERVICE CO,Inactive,2019
OK,17671250OK,ONEOK FIELD SERVICES,Active,2019
KS,17674418KS,ONEOK FIELD SERVICES,Active,2019
OK,17696619OK,ONEOK GAS STORAGE,Active,2019
OK,17671252OK,ONEOK GAS TRANSPORTATION,Active,2019
TX,17600150TX,ONEOK PIPELINE CO,Inactive,2019
MN,17678819MN,ONEOK ROCKIES MIDSTREAM,Active,2019
WY,17678821WY,ONEOK ROCKIES MIDSTREAM,Active,2019
MT,17678820MT,ONEOK ROCKIES MIDSTREAM,Active,2019
ND,17678818ND,ONEOK ROCKIES MIDSTREAM,Active,2019
TX,17630625TX,ONEOK TEXAS GAS STGE LP,Active,2019
TX,17620527TX,ONEOK TRANSMISSION CO,Inactive,2019
TX,17648125TX,ONEOK WEST TEX TRANSMISSION  LLC,Active,2019
OK,17621817OK,ONEOK WESTERN TRAILS PIPELINE LLC,Active,2019
AL,17610524AL,ONEONTA UTIL BD,Active,2019
TX,17695376TX,ONYX PIPELINE COMPANY,Inactive,2019
NY,17610536NY,ORANGE & ROCKLAND UTILITIES INC,Active,2019
IA,17673903IA,ORANGE CITY,Active,2019
SC,17610535SC,ORANGEBURG DEPT OF PUB UTIL,Active,2019
KY,17621085KY,ORBIT GAS TRANSMISSION INC,Active,2019
MO,17609922MO,ORONOGO MUN GAS CO,Active,2019
OH,17695266OH,ORWELL NATURAL GAS,Active,2019
OH,17674350OH,ORWELL TRUMBULL PL CO LLC,Active,2019
PA,17672380PA,ORWELL/WALKER NATURAL GAS,Inactive,2019
KS,17610550KS,OSAGE CITY NATURAL GAS,Active,2019
IA,17610551IA,OSAGE MUN GAS UTIL,Active,2019
IN,17618032IN,OSGOOD MUN SYS,Active,2019
WY,17620515WY,OVERLAND TRAIL TRANSMISSION LLC,Active,2019
WY,17676560WY,OVERLAND TRAIL TRANSMISSION LLC,Inactive,2019
WY,17656003WY,OVERTHRUST P L CO,Active,2019
MN,17609925MN,OWATONNA PUB UTIL,Active,2019
KS,17617091KS,OXY USA INC,Inactive,2019
OK,17617315OK,OXY USA INC,Inactive,2019
AR,17672170AR,OZARK GAS TRANSMISSION LLC,Active,2019
MO,17672730MO,OZARK GAS TRANSMISSION LLC,Active,2019
AR,17681218AR,OZARK GAS TRANSMISSION LLC,Inactive,2019
OK,17640311OK,OZARK GAS TRANSMISSION LLC,Inactive,2019
OK,17672171OK,OZARK GAS TRANSMISSION LLC,Active,2019
CA,17610617CA,PACIFIC GAS,Active,2019
CA,17606099CA,PACIFIC OFFSHORE PIPELINE COMPANY,Inactive,2019
TX,17640804TX,PACIFICORP POWER MARKETING INC,Inactive,2019
KY,17610622KY,PAINTSVILLE GAS SYS,Active,2019
TX,17648035TX,PAISANO TRANSMISSION COMPANY,Inactive,2019
FL,17610624FL,PALATKA GAS AUTHORITY,Active,2019
KS,17603004KS,PALMER CITY OF,Active,2019
LA,17610638LA,PALMETTO VILLAGE OF,Active,2019
CA,17610644CA,PALO ALTO CITY OF,Active,2019
WY,17617529WY,PAN CANADIAN,Inactive,2019
TX,17695188TX,PAN GRANDE PIPELINE,Inactive,2019
LA,17622017LA,PANACO INC,Inactive,2019
LA,17620224LA,PANENERGY LOUISIANA INTRASTATE LLC,Inactive,2019
TX,17680806TX,PANENERGY TEXAS INTRASTATE PL,Inactive,2019
MO,17616227MO,PANHANDLE EASTERN PIPELINE COMPANY,Active,2019
KS,17616225KS,PANHANDLE EASTERN PIPELINE COMPANY,Active,2019
IN,17616224IN,PANHANDLE EASTERN PIPELINE COMPANY,Active,2019
TX,17616230TX,PANHANDLE EASTERN PIPELINE COMPANY,Active,2019
OK,17616229OK,PANHANDLE EASTERN PIPELINE COMPANY,Active,2019
OH,17616228OH,PANHANDLE EASTERN PIPELINE COMPANY,Active,2019
MI,17616226MI,PANHANDLE EASTERN PIPELINE COMPANY,Active,2019
IL,17610699IL,PANHANDLE EASTERN PIPELINE COMPANY,Active,2019
TX,17679101TX,PANTERA ENERGY CO,Active,2019
OK,17679100OK,PANTERA ENERGY COMPANY,Active,2019
TX,17620427TX,PANTHER PIPELINE LLC,Inactive,2019
UT,17676822UT,PARADOX MIDSTREAM LLC,Active,2019
UT,17679369UT,PARADOX RESOURCES MIDSTREAM LLC,Inactive,2019
MO,17617881MO,PARIS CITY OF,Active,2019
TN,17610716TN,PARIS-HENRY COUNTY UTIL DISTRICT,Active,2019
KY,17672628KY,PARIS-HENRY COUNTY UTIL DISTRICT,Active,2019
TN,17610755TN,PARSONS CITY OF,Active,2019
MS,17610761MS,PASCAGOULA CITY OF,Inactive,2019
CO,17608028CO,PATARA OIL AND GAS LLC,Inactive,2019
UT,17649009UT,PATARA OIL AND GAS LLC,Inactive,2019
LA,17610780LA,PATTERSON CITY OF,Active,2019
KS,17619805KS,PAWNEE ROCK CITY OF,Inactive,2019
TX,17610818TX,PEARSALL CITY OF,Active,2019
PA,17611080PA,PECO ENERGY COMPANY,Active,2019
KS,17678823KS,PEK IRRIGATORS INC,Active,2019
GA,17610847GA,PELHAM CITY OF,Active,2019
TX,17617896TX,PELICAN GAS GATHERING SYS,Inactive,2019
TX,17648037TX,PELICAN RESERVE PIPELINE CO,Active,2019
TX,17698225TX,PELICAN TRANSMISSION LLC,Inactive,2019
LA,17678272LA,PELICO PIPELINE LLC,Active,2019
NE,17610855NE,PENDER VILLAGE OF,Active,2019
MI,17626011MI,PENINSULAR GAS DBA SEMCO ENERGY GAS,Inactive,2019
PA,17650212PA,PENN FUEL GAS INC,Inactive,2019
PA,17622781PA,PENN JERSEY PIPELINE COMPANY,Inactive,2019
NJ,17622799NJ,PENN JERSEY PIPELINE COMPANY,Inactive,2019
FL,17610913FL,PENSACOLA ENERGY,Active,2019
WV,17676573WV,PEOPLES GAS,Active,2019
PA,17611093PA,PEOPLES GAS COMPANY,Active,2019
KY,17676572KY,PEOPLES GAS KENTUCKY,Active,2019
IL,17610960IL,PEOPLES GAS LIGHT AND COKE COMPANY,Active,2019
IN,17618054IN,PEOPLES GAS POWER CO,Inactive,2019
FL,17610928FL,PEOPLES GAS SYS,Active,2019
PA,17696419PA,PEOPLES NATURAL GAS COMPANY,Active,2019
PA,17610931PA,PEOPLES NATURAL GAS COMPANY,Inactive,2019
MN,17610948MN,PERHAM CITY OF,Active,2019
GA,17610966GA,PERRY CITY OF,Active,2019
FL,17610964FL,PERRY CITY OF,Active,2019
MO,17629027MO,PERRY MUNICIPAL GAS SYSTEM,Active,2019
TX,17648088TX,PERRYTON CITY OF,Active,2019
MO,17610975MO,PERRYVILLE CITY OF,Active,2019
LA,17676621LA,PERRYVILLE GAS STORAGE LLC,Active,2019
MS,17640808MS,PETAL GAS STORAGE LLC,Inactive,2019
TX,17695380TX,PETROLEUM FUELS COMPANY,Active,2019
NM,17696402NM,PETROLEUM FUELS COMPANY,Active,2019
PA,17606024PA,PG ENERGY DIV OF SOUTHERN UNIO,Inactive,2019
PA,17611082PA,PHILADELPHIA GAS WORKS,Active,2019
TX,17660209TX,PHILLIPS UTIL GAS CORP,Active,2019
AL,17621814AL,PHILLLIPS PETROLEUM CO,Inactive,2019
MS,17617909MS,PICAYUNE CITY OF,Active,2019
AL,17601116AL,PICKENS COUNTY NATURAL GAS DISTRICT,Active,2019
OH,17672174OH,PIEDMONT GAS COMPANY,Active,2019
NC,17699051NC,PIEDMONT NATURAL GAS,Active,2019
TN,17610027TN,PIEDMONT NATURAL GAS,Active,2019
NC,17616579NC,PIEDMONT NATURAL GAS,Inactive,2019
SC,17616578SC,PIEDMONT NATURAL GAS,Active,2019
SC,17614077SC,PIEDMONT NATURAL GAS CO INC,Inactive,2019
AL,17616527AL,PIEDMONT WATER GAS AND SEWER BOARD,Active,2019
LA,17616552LA,PIERRE PART NAT GAS,Active,2019
PA,17617373PA,PIKE COUNTY LIGHT AND POWER,Active,2019
OH,17616580OH,PIKE NATURAL GAS CO,Active,2019
KY,17616546KY,PIKEVILLE CITY OF,Active,2019
TN,17617839TN,PIKEVILLE TOWN OF,Active,2019
IL,17616536IL,PINCKNEYVILLE CITY OF,Active,2019
NC,17695226NC,PINE NEEDLE LNG,Active,2019
LA,17673855LA,PINE PRAIRIE ENERGY CENTER LLC,Active,2019
PA,17642001PA,PINE ROE NAT GAS CO,Inactive,2019
WY,17695458WY,PINEDALE NATURAL GAS INC,Active,2019
TX,17616592TX,PINELAND CITY OF,Active,2019
KS,17606148KS,PIONEER NATURAL RESOURCES,Inactive,2019
TX,17648306TX,PIONEER NATURAL RESOURCES,Inactive,2019
IN,17616538IN,PITTSBORO TOWN OF,Active,2019
IL,17600040IL,PITTSBURG GAS CO,Inactive,2019
CA,17672371CA,PITTSBURG POWER CO DBA ISLAND ENERGY,Active,2019
IL,17611237IL,PITTSFIELD CITY OF,Active,2019
AL,17675950AL,PIVOTAL LNG INC,Active,2019
TN,17675951TN,PIVOTAL LNG INC,Active,2019
FL,17679200FL,PIVOTAL LNG INC,Active,2019
NC,17679201NC,PIVOTAL LNG INC,Active,2019
SC,17679202SC,PIVOTAL LNG INC,Active,2019
LA,17679203LA,PIVOTAL LNG INC,Active,2019
FL,17676162FL,PIVOTAL LNG INC,Inactive,2019
MS,17676163MS,PIVOTAL LNG INC,Inactive,2019
TX,17676164TX,PIVOTAL LNG INC,Inactive,2019
SC,17676165SC,PIVOTAL LNG INC,Inactive,2019
MS,17679970MS,PIVOTAL LNG INC,Active,2019
GA,17677155GA,PIVOTAL LNG INC,Active,2019
NJ,17672173NJ,PIVOTAL UTIL HOLDINGS INC DBA ELIZAB,Active,2019
MD,17603902MD,PIVOTAL UTILITIES DBA ELKTON GAS,Active,2019
PA,17672173PA,PIVOTAL UTILITY DBA ELIZABETHTOWN,Inactive,2019
NJ,17672172NJ,PIVOTAL UTILITY DBA ELIZABETHTOWN,Inactive,2019
NJ,17603892NJ,PIVOTAL UTILITY DBA ELIZABETHTOWN,Inactive,2019
PA,17672172PA,PIVOTAL UTILITY HOLDINGS INC DBA ELI,Active,2019
TX,17611197TX,PLAINS CITY OF,Active,2019
TX,17648533TX,PLAINS GAS FARMERS COOP,Active,2019
KS,17671156KS,PLAINS PRODUCERS ASSOCIATION INC,Active,2019
LA,17622137LA,PLAQUEMINE CITY OF,Active,2019
MO,17611216MO,PLATTSBURG CITY OF,Active,2019
NM,17617270NM,PNM GAS SERVICES,Inactive,2019
LA,17619707LA,POINTE COUPEE PARISH PUBLIC UTIL,Active,2019
LA,17622086LA,POLARIS CORP,Inactive,2019
NE,17611267NE,PONCA PUBLIC UTILITIES,Active,2019
LA,17674413LA,PONCHARTRAIN NAT GAS SYSTEM,Active,2019
MS,17622723MS,PONTOTOC CITY OF,Active,2019
TN,17694411TN,POPLAR GROVE UTIL DIST,Active,2019
LA,17611284LA,PORT ALLEN CITY OF,Active,2019
TX,17695384TX,PORT ARANSAS CITY OF,Active,2019
LA,17611285LA,PORT BARRE TOWN OF,Active,2019
ND,17650826ND,PORTAL MUN GAS,Active,2019
TN,17611302TN,PORTLAND CITY OF,Active,2019
NH,17695010NH,PORTLAND NATURAL GAS TRANS SYSTEM,Active,2019
MA,17696720MA,PORTLAND NATURAL GAS TRANS SYSTEM,Active,2019
ME,17695012ME,PORTLAND NATURAL GAS TRANS SYSTEM,Active,2019
VT,17679002VT,PORTLAND NATURAL GAS TRANSMISSION,Active,2019
IN,17619019IN,POSEYVILLE MUN GAS CO,Active,2019
KS,17699065KS,POSTROCK MIDCONTINENT PRODUCTION LLC,Inactive,2019
MO,17619906MO,POTOSI CITY OF,Active,2019
TN,17611336TN,POWELL CLINCH UTILITY DISTRICT,Active,2019
TX,17695386TX,PRAIRIE PIPELINE CO,Active,2019
IA,17619034IA,PRESCOTT MUN NAT GAS CO,Active,2019
MI,17695322MI,PRESQUE ISLE E AND G COOP,Active,2019
IA,17619048IA,PRESTON CITY OF,Active,2019
KY,17611373KY,PRESTONBURG CITY UTILITIES COMM,Active,2019
MO,17629046MO,PRINCETON MUNICIPAL NATURAL GAS SYS,Active,2019
TX,17695388TX,PRISM PIPELINE INC,Inactive,2019
ND,17677760ND,PROMETHEUS ENERGY,Active,2019
IL,17677764IL,PROMETHEUS ENERGY,Active,2019
NY,17677960NY,PROMETHEUS ENERGY,Active,2019
MT,17677961MT,PROMETHEUS ENERGY,Active,2019
GA,17678270GA,PROMETHEUS ENERGY,Active,2019
NM,17678279NM,PROMETHEUS ENERGY,Active,2019
WA,17678825WA,PROMETHEUS ENERGY,Active,2019
FL,17679363FL,PROMETHEUS ENERGY,Active,2019
MD,17679364MD,PROMETHEUS ENERGY,Active,2019
MO,17679365MO,PROMETHEUS ENERGY,Active,2019
PA,17677223PA,PROMETHEUS ENERGY,Active,2019
TX,17677224TX,PROMETHEUS ENERGY,Active,2019
UT,17677225UT,PROMETHEUS ENERGY,Active,2019
WV,17677226WV,PROMETHEUS ENERGY,Active,2019
WY,17677227WY,PROMETHEUS ENERGY,Active,2019
AL,17677400AL,PROMETHEUS ENERGY,Active,2019
IN,17677401IN,PROMETHEUS ENERGY,Active,2019
KS,17677402KS,PROMETHEUS ENERGY,Active,2019
TN,17677403TN,PROMETHEUS ENERGY,Active,2019
OK,17677222OK,PROMETHEUS ENERGY,Active,2019
OH,17677221OH,PROMETHEUS ENERGY,Active,2019
NV,17677220NV,PROMETHEUS ENERGY,Active,2019
MA,17677219MA,PROMETHEUS ENERGY,Active,2019
ID,17677218ID,PROMETHEUS ENERGY,Active,2019
CO,17677217CO,PROMETHEUS ENERGY,Active,2019
AZ,17677215AZ,PROMETHEUS ENERGY,Active,2019
CA,17677216CA,PROMETHEUS ENERGY,Active,2019
DE,17678271DE,PROMETHEUS ENERGY GROUP,Active,2019
SD,17679512SD,PROMETHEUS ENERGY GROUP,Active,2019
LA,17611444LA,PROVENCAL VILLAGE OF,Inactive,2019
KY,17611445KY,PROVIDENCE CITY OF,Active,2019
TX,17695390TX,PROVIRON INC,Inactive,2019
OK,17609926OK,PRYOR MUNICIPAL UTILITY BOARD,Active,2019
OK,17696401OK,PT MIDSTREAM SERVICES LLC,Inactive,2019
CO,17611459CO,PUB SERVICE CO OF COLORADO,Active,2019
KY,17621087KY,PUBLIC GAS CO,Inactive,2019
NJ,17611456NJ,PUBLIC SERVICE ELECTRIC & GAS CO,Active,2019
NC,17611460NC,PUBLIC SVC CO OF NORTH CAROLINA,Active,2019
WA,17614608WA,PUGET SOUND ENERGY,Active,2019
TN,17611467TN,PULASKI NATURAL GAS DEPT,Active,2019
TX,17695244TX,PURE UTILITIES LC,Inactive,2019
WV,17677661WV,PUTNAM NATURAL GAS COMPANY,Active,2019
TX,17674566TX,PVR MIDSTREAM,Inactive,2019
IA,17677152IA,QCCP INDUSTRIAL PARK UTILITIES,Active,2019
WY,17616303WY,QUESTAR GAS COMPANY,Active,2019
ID,17611024ID,QUESTAR GAS COMPANY,Active,2019
UT,17616302UT,QUESTAR GAS COMPANY,Active,2019
UT,17617576UT,QUESTAR P L CO,Active,2019
WY,17605605WY,QUESTAR P L CO,Active,2019
CO,17617575CO,QUESTAR P L CO,Active,2019
IN,17696416IN,QUICKSILVER RESOURCES INC,Inactive,2019
MI,17603598MI,QUICKSILVER RESOURCES INC,Inactive,2019
FL,17611576FL,QUINCY CITY OF,Inactive,2019
GA,17613082GA,QUITMAN CITY OF,Inactive,2019
MS,17619681MS,RALEIGH TOWN OF,Active,2019
WV,17654002WV,RALPH KIRTLEY GAS CO,Inactive,2019
OK,17611278OK,RAMONA PUBLIC WORKS AUTHORITY,Active,2019
MN,17695314MN,RANDALL CITY OF,Active,2019
CO,17611295CO,RANGELY TOWN OF,Active,2019
TX,17652135TX,RANGER GAS GATHERING LLC,Active,2019
TX,17611298TX,RANKIN CITY OF,Active,2019
NM,17694621NM,RAPTOR NATURAL PIPELINE LLC,Inactive,2019
NM,17603738NM,RAPTOR NATURAL PIPELINE LLC,Inactive,2019
CO,17608015CO,RATON GAS TRANSMISSION COMPANY,Active,2019
NM,17617851NM,RATON NATURAL GAS,Active,2019
WV,17603349WV,RAVENCLIFF FUEL AND SUPPLY,Inactive,2019
KS,17611326KS,READING CITY OF,Active,2019
AL,17611343AL,RED BAY WATER AND GAS,Active,2019
OK,17640104OK,RED BIRD TOWN OF,Inactive,2019
TX,17679311TX,RED BLUFF EXPRESS,Active,2019
TN,17677765TN,RED BOILING SPRINGS CITY OF,Active,2019
IL,17611344IL,RED BUD CITY OF,Active,2019
TX,17679000TX,RED GATE PIPELINE LP,Active,2019
FL,17612050FL,REEDY CREEK IMPROVEMENT DIST,Active,2019
TX,17677154TX,REGENCY DESOTO PIPELINE LLC,Inactive,2019
LA,17699013LA,REGENCY INTRASTATE GAS LP,Active,2019
TX,17600167TX,REKLAW NAT GAS SYS,Active,2019
TX,17648004TX,RELIANT ENERGY ENTEX,Inactive,2019
IA,17611440IA,REMSEN MUNICIPAL UTILITIES,Active,2019
IN,17619004IN,RENSSELAER GAS UTIL DEPT,Active,2019
NY,17611453NY,RESERVE GAS COMPANY INC,Active,2019
TX,17695438TX,RICHARDSON FUELS INC,Inactive,2019
KY,17621016KY,RICHARDSVILLE GAS CO INC,Inactive,2019
LA,17622202LA,RICHIE GAS SYSTEM,Inactive,2019
GA,17611524GA,RICHLAND CITY OF,Active,2019
MO,17695470MO,RICHLAND CITY OF,Active,2019
VA,17611517VA,RICHMOND CITY OF DEPT OF PUB UTIL,Active,2019
KY,17611529KY,RICHMOND UTILITIES BOARD,Active,2019
TN,17647104TN,RIDGETOP NATURAL GAS,Active,2019
MS,17695304MS,RIENZI MUNCIPAL GAS CITY OF,Active,2019
NM,17611565NM,RIO GRANDE NAT GAS,Inactive,2019
MS,17611568MS,RIPLEY CITY OF,Active,2019
TN,17611570TN,RIPLEY CITY OF,Active,2019
OK,17611572OK,RIPLEY PUBLIC WORKS AUTH,Active,2019
TX,17648212TX,RISING STAR MUN GAS,Active,2019
LA,17622055LA,RIVERSIDE PIPELINE CO,Inactive,2019
IL,17600181IL,RIVERTON VILLAGE OF,Active,2019
AL,17604400AL,RIVIERA UTILITIES,Active,2019
IN,17611598IN,ROACHDALE MUNICIPAL GAS UTILITY,Active,2019
TX,17678278TX,ROADRUNNER GAS TRANMISSION LLC,Active,2019
VA,17611603VA,ROANOKE GAS COMPANY,Active,2019
AL,17611618AL,ROBERTSDALE CITY OF,Active,2019
TX,17616593TX,ROBSTOWN UTIL SYS,Inactive,2019
NY,17611639NY,ROCHESTER GAS AND ELEC CORP,Active,2019
IL,17612667IL,ROCK ENERGY COOPERATIVE,Active,2019
IA,17673904IA,ROCK RAPIDS,Active,2019
AL,17611652AL,ROCKFORD TOWN OF,Active,2019
IL,17674156IL,ROCKIES EXPRESS PIPELINE LLC,Active,2019
IN,17674157IN,ROCKIES EXPRESS PIPELINE LLC,Active,2019
MO,17673804MO,ROCKIES EXPRESS PIPELINE LLC,Active,2019
NE,17673803NE,ROCKIES EXPRESS PIPELINE LLC,Active,2019
KS,17673802KS,ROCKIES EXPRESS PIPELINE LLC,Active,2019
WY,17673801WY,ROCKIES EXPRESS PIPELINE LLC,Active,2019
CO,17673800CO,ROCKIES EXPRESS PIPELINE LLC,Active,2019
OH,17674158OH,ROCKIES EXPRESS PIPELINE LLC,Active,2019
TX,17600475TX,ROCKPORT CITY OF,Active,2019
TN,17611664TN,ROCKWOOD GAS SYSTEMS,Active,2019
NC,17611666NC,ROCKY MOUNT CITY OF,Active,2019
CO,17622915CO,ROCKY MOUNTAIN NATURAL GAS LLC,Active,2019
IA,17619049IA,ROLFE MUNICIPAL GAS,Active,2019
TX,17619704TX,ROMA CITY OF,Inactive,2019
IL,17611702IL,ROODHOUSE CITY OF,Active,2019
IL,17617844IL,ROSSVILLE MUN GAS VILLAGE OF,Active,2019
MN,17674420MN,ROUND LAKE CITY OF,Active,2019
MS,17601000MS,ROUNDTREE & ASSOCIATES INC,Active,2019
AR,17678801AR,ROVER PIPELINE COMPANY,Active,2019
IL,17678802IL,ROVER PIPELINE COMPANY,Active,2019
IN,17678803IN,ROVER PIPELINE COMPANY,Active,2019
WV,17678815WV,ROVER PIPELINE COMPANY,Active,2019
TX,17678814TX,ROVER PIPELINE COMPANY,Active,2019
KS,17678804KS,ROVER PIPELINE COMPANY,Active,2019
PA,17678812PA,ROVER PIPELINE COMPANY,Active,2019
TN,17678813TN,ROVER PIPELINE COMPANY,Active,2019
KY,17678805KY,ROVER PIPELINE COMPANY,Active,2019
OK,17678811OK,ROVER PIPELINE COMPANY,Active,2019
OH,17678810OH,ROVER PIPELINE COMPANY,Active,2019
MO,17678809MO,ROVER PIPELINE COMPANY,Active,2019
MS,17678808MS,ROVER PIPELINE COMPANY,Active,2019
MI,17678807MI,ROVER PIPELINE COMPANY,Active,2019
LA,17678806LA,ROVER PIPELINE COMPANY,Active,2019
GA,17611766GA,ROYSTON GAS DEPT CITY OF,Active,2019
KS,17622749KS,ROZEL MUN GAS,Active,2019
UT,17675481UT,RUBY PIPELINE LLC,Active,2019
NV,17675482NV,RUBY PIPELINE LLC,Active,2019
OR,17675483OR,RUBY PIPELINE LLC,Active,2019
WY,17675480WY,RUBY PIPELINE LLC,Active,2019
OK,17640083OK,RURAL GAS DIST 1,Inactive,2019
AL,17611818AL,RUSSELLVILLE GAS BOARD,Active,2019
WY,17676063WY,RYCKMAN CREEK RESOURCES LLC,Active,2019
FL,17678782FL,SABAL TRAIL TRANSMISSION LLC,Active,2019
GA,17678783GA,SABAL TRAIL TRANSMISSION LLC,Active,2019
AL,17678781AL,SABAL TRAIL TRANSMISSION LLC,Active,2019
TX,17648098TX,SABINAL CITY OF,Inactive,2019
LA,17673853LA,SABINE PASS LNG LP AND LIQUEFRACTION,Active,2019
LA,17622005LA,SABINE PIPE LINE LLC,Active,2019
TX,17648815TX,SABINE PIPE LINE LLC,Active,2019
IA,17600187IA,SABULA CITY OF,Active,2019
IA,17611852IA,SAC CITY MUNICIPAL GAS CO,Active,2019
MT,17611861MT,SACO MUNICIPAL GAS SVC,Active,2019
AZ,17611865AZ,SAFFORD CITY OF,Active,2019
IL,17611907IL,SALEM CITY OF,Active,2019
OK,17660913OK,SALT PLAINS STORAGE INC,Active,2019
VA,17671300VA,SALTVILLE GAS STORAGE,Active,2019
TX,17602484TX,SAN ANTONIO PUB SVC BD,Active,2019
CA,17611927CA,SAN DIEGO GAS AND ELECTRIC COMPANY,Active,2019
IA,17611942IA,SANBORN MUNICIPAL GAS UTILITY,Active,2019
MD,17676361MD,SANDPIPER ENERGY,Active,2019
PA,17672375PA,SAR GAS,Active,2019
TX,17648549TX,SARGENT GAS GATHERING SYS,Inactive,2019
TN,17611930TN,SAVANNAH CITY OF,Active,2019
KS,17621922KS,SAWYER CITY OF,Active,2019
SC,17671713SC,SCG P L,Inactive,2019
GA,17671712GA,SCG P L,Inactive,2019
LA,17612064LA,SCOTT CITY OF,Active,2019
AL,17619000AL,SCOTTSBORO WTR SEWER AND GAS BOARD,Active,2019
KY,17612068KY,SCOTTSVILLE GAS CO,Active,2019
NE,17695282NE,SCRIBNER MUNICIPAL GAS,Active,2019
LA,17619886LA,SEA ROBIN PIPELINE COMPANY,Active,2019
FL,17678277FL,SEACOAST GAS TRANSMISSION,Active,2019
TX,17603051TX,SEADRIFT PIPELINE CORPORATION,Active,2019
TX,17619676TX,SEALY CITY OF,Active,2019
FL,17671660FL,SEBRING GAS SYSTEM INC,Active,2019
OK,17612104OK,SEILING PUBLIC WORKS AUTHORITY,Active,2019
TN,17612118TN,SELMER PUB WKS,Active,2019
MI,17680223MI,SEMCO ENERGY GAS COMPANY,Active,2019
MI,17692724MI,SEMCO PIPELINE INC,Active,2019
MS,17621923MS,SENATOBIA CITY OF,Active,2019
KY,17674478KY,SENTRA CORPORATION,Inactive,2019
KY,17679313KY,SENTRA RESOURCES,Active,2019
PA,17612132PA,SERGEANT GAS COMPANY INC,Active,2019
TN,17612173TN,SEVIER CTY UTIL DIST,Active,2019
MS,17673950MS,SG RESOURCES MISSISSIPPI LLC,Active,2019
AL,17678160AL,SG RESOURCES OF MISSISSIPPI LLC,Inactive,2019
PA,17642069PA,SHADYSIDE GAS,Inactive,2019
MS,17612215MS,SHANNON TOWN OF,Inactive,2019
KS,17612219KS,SHARON CITY OF,Active,2019
KS,17619201KS,SHAWMAR OIL GAS CO INC,Active,2019
IL,17600039IL,SHAWNEETOWN MUNICIPAL GAS,Active,2019
AL,17612242AL,SHEFFIELD UTILITIES,Active,2019
MO,17629047MO,SHELBINA CITY OF,Active,2019
NC,17612244NC,SHELBY CITY OF,Active,2019
MT,17612243MT,SHELBY GAS ASSOCIATION,Active,2019
OH,17612249OH,SHELDON GAS CO,Active,2019
GA,17621807GA,SHELLMAN CITY OF,Active,2019
WV,17612312WV,SHENANDOAH GAS CO,Inactive,2019
VA,17612130VA,SHENANDOAH GAS CO,Inactive,2019
WY,17677501WY,SHOSHONE PIPELINE LLC,Active,2019
MS,17612353MS,SHUQUALAK TOWN OF,Inactive,2019
LA,17612355LA,SICILY ISLAND GAS CO,Inactive,2019
TX,17695396TX,SIENERGY LP,Active,2019
NV,17612364NV,SIERRA PACIFIC POWER COMPANY,Active,2019
AZ,17677130AZ,SIERRITA GAS PIPELINE CO LLC,Active,2019
IN,17694105IN,SIGCORP ENERGY SERVICES,Inactive,2019
AL,17612380AL,SILVERHILL TOWN OF,Inactive,2019
LA,17612387LA,SIMMESPORT TOWN OF,Inactive,2019
LA,17619740LA,SIMMON GAS CO,Inactive,2019
IA,17612458IA,SIOUX CENTER MUN GAS,Active,2019
LA,17612520LA,SLAUGHTER TOWN OF,Active,2019
OK,17674461OK,SLICK TOWN OF,Active,2019
TN,17612606TN,SMYRNA NAT GAS SYS,Active,2019
IN,17618038IN,SNOW OGDEN GAS INC,Inactive,2019
GA,17612622GA,SOCIAL CIRCLE CITY OF,Active,2019
NM,17612625NM,SOCORRO CITY OF,Active,2019
PA,17675554PA,SOMERSET GAS GATHERING PA,Inactive,2019
KY,17612647KY,SOMERSET GAS SVC,Active,2019
TN,17612654TN,SOMERVILLE TOWN OF,Active,2019
AL,17602783AL,SOUTH ALABAMA GAS,Active,2019
TX,17648103TX,SOUTH BEND GAS COOP,Inactive,2019
SC,17601967SC,SOUTH CAROLINA P L CORP,Inactive,2019
LA,17612673LA,SOUTH COAST GAS CO,Active,2019
SD,17674460SD,SOUTH DAKOTA INTRASTATE PL CO,Active,2019
